,URL,Image,Name,Number of Courses,University,Category,Sub_Category,Course_Language
121,https://www.coursera.org/learn/finance-capstone,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/4c/4d5c10a42d11e59d1881493ff88c96/thumbnail1200.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/4c/4d5c10a42d11e59d1881493ff88c96/thumbnail1200.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Finance for Everyone Capstone Project,,McMaster University,business,finance,en
122,https://www.coursera.org/learn/valuation-for-startups-project,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/09/53871065af11e68d02c3e3fa07411e/61564312_thumbnail.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/09/53871065af11e68d02c3e3fa07411e/61564312_thumbnail.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Valuation and Financial Analysis For Startups Capstone,,Yonsei University,business,finance,en
123,https://www.coursera.org/specializations/project-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f6/824b50f34311e4b3e4d9a4acd55c54/1_iStock_000039306742_Large_Coursera.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f6/824b50f34311e4b3e4d9a4acd55c54/1_iStock_000039306742_Large_Coursera.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Introduction to Project Management Principles and Practices,4-course Specialization,"University of California, Irvine",business,leadership-and-management,en
124,https://www.coursera.org/specializations/construction-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/83/27c0906c9b11e697217132e89362f6/CM_SpecLogo800.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/83/27c0906c9b11e697217132e89362f6/CM_SpecLogo800.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Construction Management,4-course Specialization,Columbia University,business,leadership-and-management,en
125,https://www.coursera.org/specializations/leading-teams,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/UMich_Leading-People-and-Teams_PartnerProvided.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/UMich_Leading-People-and-Teams_PartnerProvided.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Leading People and Teams,5-course Specialization,University of Michigan,business,leadership-and-management,en
126,https://www.coursera.org/specializations/human-resource-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/de/14dab0b33711e59d33114424704df2/IMG_8691-2036.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/de/14dab0b33711e59d33114424704df2/IMG_8691-2036.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Human Resource Management: HR for People Managers,5-course Specialization,University of Minnesota,business,leadership-and-management,en
127,https://www.coursera.org/specializations/strategic-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/CBS_StrategicManagement_CM319425.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/CBS_StrategicManagement_CM319425.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Strategic Management and Innovation,4-course Specialization,Copenhagen Business School,business,leadership-and-management,en
128,https://www.coursera.org/specializations/strategic-leadership,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/0f/97d8309d6711e5b6acc76f28d353dd/Strategic-LeadershipManagement_Candle.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/0f/97d8309d6711e5b6acc76f28d353dd/Strategic-LeadershipManagement_Candle.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Strategic Leadership and Management,7-course Specialization,University of Illinois at Urbana-Champaign,business,leadership-and-management,en
129,https://www.coursera.org/specializations/inspired-leadership,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/90/daf380cc2611e5ae4ba955680f1fcd/shutterstock_87219583.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/90/daf380cc2611e5ae4ba955680f1fcd/shutterstock_87219583.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Inspired Leadership,5-course Specialization,Case Western Reserve University,business,leadership-and-management,en
130,https://www.coursera.org/specializations/financial-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ba/f19290479211e6a0b20793368ba6a1/Financial-Management-01.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ba/f19290479211e6a0b20793368ba6a1/Financial-Management-01.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Financial Management,7-course Specialization,University of Illinois at Urbana-Champaign,business,leadership-and-management,en
131,https://www.coursera.org/specializations/organizational-leadership,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6f/75d830caba11e5b37999e5fffeb068/Capstone.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6f/75d830caba11e5b37999e5fffeb068/Capstone.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Organizational Leadership,6-course Specialization,Northwestern University,business,leadership-and-management,en
132,https://www.coursera.org/specializations/digital-transformation-financial-services,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2c/cd3bb097b211e7a53d37d09efaecbf/spec-logo-large.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2c/cd3bb097b211e7a53d37d09efaecbf/spec-logo-large.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Digital Transformation in Financial Services,4-course Specialization,Copenhagen Business School,business,leadership-and-management,en
133,https://www.coursera.org/specializations/engineering-project-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/57/26651097ce11e6880af3d57ebba4f5/comp-600px-2.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/57/26651097ce11e6880af3d57ebba4f5/comp-600px-2.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Engineering Project Management,3-course Specialization,Rice University,business,leadership-and-management,en
134,https://www.coursera.org/specializations/six-sigma-fundamentals,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2c/5644e0670811e79d527f02c35bf315/YellowBeltSpecialization-Logo-600x600.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2c/5644e0670811e79d527f02c35bf315/YellowBeltSpecialization-Logo-600x600.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Six Sigma Yellow Belt,4-course Specialization,University System of Georgia,business,leadership-and-management,en
135,https://www.coursera.org/specializations/value-chain-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/d1/bb9e30479211e69f09f100fb125417/Value-Chain-Management-01.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/d1/bb9e30479211e69f09f100fb125417/Value-Chain-Management-01.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Value Chain Management,7-course Specialization,University of Illinois at Urbana-Champaign,business,leadership-and-management,en
136,https://www.coursera.org/specializations/business-technology-managment,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/1f/e7d610700a11e681da55bdc476b5b5/shutterstock_152474354.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/1f/e7d610700a11e681da55bdc476b5b5/shutterstock_152474354.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Business Technology Management,6-course Specialization,Indian School of Business,business,leadership-and-management,en
137,https://www.coursera.org/specializations/public-speaking,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2b/e6bbf064c711e6b40ae537a55e6713/iStock_11386354_LARGE_square.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2b/e6bbf064c711e6b40ae537a55e6713/iStock_11386354_LARGE_square.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Dynamic Public Speaking,4-course Specialization,University of Washington,business,leadership-and-management,en
138,https://www.coursera.org/specializations/foundations-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5c/8ee720e4b911e59782b10dabc4613a/iese_thumbnail.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5c/8ee720e4b911e59782b10dabc4613a/iese_thumbnail.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Foundations of Management,5-course Specialization,IESE Business School,business,leadership-and-management,en
139,https://www.coursera.org/specializations/wharton-global-business-strategy,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/eb/7b6960c98011e7b42a918e0a6871fa/BS_WhartonOnline_Program_Thumb3.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/eb/7b6960c98011e7b42a918e0a6871fa/BS_WhartonOnline_Program_Thumb3.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Business Strategies for A Better World,4-course Specialization,University of Pennsylvania,business,leadership-and-management,en
140,https://www.coursera.org/specializations/conflict-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/conflict-management/conflictimage_logo.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/conflict-management/conflictimage_logo.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Conflict Management,4-course Specialization,"University of California, Irvine",business,leadership-and-management,en
141,https://www.coursera.org/specializations/hotel-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/ESSEC_HospitalityManagement_Getty166336741.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/ESSEC_HospitalityManagement_Getty166336741.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x","Hotel Management: Distribution, Revenue and Demand Management",4-course Specialization,ESSEC Business School,business,leadership-and-management,en
142,https://www.coursera.org/specializations/management-fundamentals,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/7f/d4e3d0923111e6b5f0dbcc9793442a/Certificate-compass_600x600.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/7f/d4e3d0923111e6b5f0dbcc9793442a/Certificate-compass_600x600.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Business Essentials for Managers,4-course Specialization,Vanderbilt University,business,leadership-and-management,en
143,https://www.coursera.org/specializations/negotiation-mediation-conflict-resolution,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2d/346d20704e11e78898195b098bf9ff/negociation.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2d/346d20704e11e78898195b098bf9ff/negociation.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x","Negotiation, Mediation and Conflict Resolution",4-course Specialization,ESSEC Business School,business,leadership-and-management,en
144,https://www.coursera.org/specializations/inspirational-leadership,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/HECParis_InspirationalLeadership_PartnerProvided.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/HECParis_InspirationalLeadership_PartnerProvided.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Inspirational Leadership: Leading with Sense,4-course Specialization,HEC Paris,business,leadership-and-management,en
145,https://www.coursera.org/specializations/team-building,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/99/4caae0e11911e798a167cbedd0e5ab/Teams-specialization-icon.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/99/4caae0e11911e798a167cbedd0e5ab/Teams-specialization-icon.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Culture-Driven Team Building,5-course Specialization,University of Pennsylvania,business,leadership-and-management,en
146,https://www.coursera.org/specializations/nonprofit,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/Spanish-Launch-10-7-images/Thumbnails%20of%20Banner%20%28Logos%29/nonprofit_suny_banner.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/Spanish-Launch-10-7-images/Thumbnails%20of%20Banner%20%28Logos%29/nonprofit_suny_banner.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Improving Leadership & Governance in Nonprofit Organizations,4-course Specialization,"The State University of New York, Luther College at the University of Regina",business,leadership-and-management,en
147,https://www.coursera.org/specializations/solving-complex-problems,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/80/c3e900ecd911e68082c1b3a274eacf/ice.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/80/c3e900ecd911e68082c1b3a274eacf/ice.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Solving Complex Problems,4-course Specialization,Macquarie University,business,leadership-and-management,en
148,https://www.coursera.org/specializations/leadership-communication-engineers,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2c/06e43097b611e6bd6d9992105df1b7/comp-600px-2.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2c/06e43097b611e6bd6d9992105df1b7/comp-600px-2.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Communication Skills for Engineers,3-course Specialization,Rice University,business,leadership-and-management,en
149,https://www.coursera.org/specializations/leadership-development-engineers,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ab/1c4aa08a2e11e6ae85852b07bb10f2/comp-600px-2.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ab/1c4aa08a2e11e6ae85852b07bb10f2/comp-600px-2.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Leadership Development for Engineers,3-course Specialization,Rice University,business,leadership-and-management,en
150,https://www.coursera.org/specializations/innovation-creativity-entrepreneurship,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/0f/fbb32070b311e7a008b5f3d2d9cd24/Ent-and-Strategic-Innovation-01.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/0f/fbb32070b311e7a008b5f3d2d9cd24/Ent-and-Strategic-Innovation-01.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Innovation: From Creativity to Entrepreneurship,7-course Specialization,University of Illinois at Urbana-Champaign,business,leadership-and-management,en
151,https://www.coursera.org/specializations/sustainable-business-change-agent,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ab/405870a1b411e7b119519f52948a7a/MOOC-Logo.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ab/405870a1b411e7b119519f52948a7a/MOOC-Logo.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Become a Sustainable Business Change Agent,4-course Specialization,University of Colorado System,business,leadership-and-management,en
152,https://www.coursera.org/specializations/corporate-entrepreneurship,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/83/f9c7f0710c11e692c04d28f8014cc5/Logo.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/83/f9c7f0710c11e692c04d28f8014cc5/Logo.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Corporate Entrepreneurship: Innovating within Corporations,5-course Specialization,"University of Maryland, College Park",business,leadership-and-management,en
153,https://www.coursera.org/specializations/wharton-success,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a2/4fb4c0e34511e695703bc9de1193a2/AchievingPersonal_ProfessionalSuccess-SQUARE_LOGO.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a2/4fb4c0e34511e695703bc9de1193a2/AchievingPersonal_ProfessionalSuccess-SQUARE_LOGO.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Achieving Personal and Professional Success,4-course Specialization,University of Pennsylvania,business,leadership-and-management,en
154,https://www.coursera.org/specializations/coaching-skills-manager,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f8/b40b00ba5a11e58ae18543e6165465/coaching_banner.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f8/b40b00ba5a11e58ae18543e6165465/coaching_banner.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Coaching Skills for Managers,4-course Specialization,"University of California, Davis",business,leadership-and-management,en
155,https://www.coursera.org/learn/python-machine-learning,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f8/d9a0901e1411e6b4be05fc1f155449/python_datascience_thumbnail_machinelearning_1x1.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f8/d9a0901e1411e6b4be05fc1f155449/python_datascience_thumbnail_machinelearning_1x1.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Applied Machine Learning in Python,,University of Michigan,business,leadership-and-management,en
156,https://www.coursera.org/learn/data-science-course,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f0/399ec045ea11e5ba8e4bc295fed462/9990024683_955f8f043b_h.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f0/399ec045ea11e5ba8e4bc295fed462/9990024683_955f8f043b_h.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",A Crash Course in Data Science,,Johns Hopkins University,business,leadership-and-management,en
157,https://www.coursera.org/learn/project-planning,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/a7/bae34049c711e4986e656ae5bf70c9/2_GearsDrawing_Coursera.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/a7/bae34049c711e4986e656ae5bf70c9/2_GearsDrawing_Coursera.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Initiating and Planning Projects,,"University of California, Irvine",business,leadership-and-management,en
158,https://www.coursera.org/learn/uva-darden-project-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c0/f03b80bb7311e4a5f827cf3ce5bc88/PMMOOCImage.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c0/f03b80bb7311e4a5f827cf3ce5bc88/PMMOOCImage.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Fundamentals of Project Planning and Management,,University of Virginia,business,leadership-and-management,en
159,https://www.coursera.org/learn/creative-problem-solving,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/54/3c37a0336a11e4a9174f03c2693082/whiteLogo2.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/54/3c37a0336a11e4a9174f03c2693082/whiteLogo2.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Creative Problem Solving,,University of Minnesota,business,leadership-and-management,en
160,https://www.coursera.org/learn/project-management-basics,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c7/4a9b1049ae11e4bc80b986c176101c/Project-Management-Course.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c7/4a9b1049ae11e4bc80b986c176101c/Project-Management-Course.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Project Management: The Basics for Success,,"University of California, Irvine",business,leadership-and-management,en
